product_id,name,category,subcategory,price,stock,initial_rating,added_date,description
646,Dell Accessoires Clavier Max,Accessoires,Clavier,165.83,458,3.8,2023-12-28 10:25:45.743084,Polyvalent Dell Accessoires Clavier Max. Longue autonomie. Idéal pour clavier. Catégorie Accessoires.
647,Dell Audio Enceinte Max,Audio,Enceinte,454.75,430,5.0,2025-08-22 10:25:45.743084,Puissant Dell Audio Enceinte Max. Interface intuitive. Idéal pour enceinte. Catégorie Audio.
648,Samsung Audio Écouteurs Max,Audio,Écouteurs,76.26,420,4.5,2025-08-22 10:25:45.743084,Performant Samsung Audio Écouteurs Max. Design moderne. Idéal pour écouteurs. Catégorie Audio.
649,Acer Smartphones Android Lite,Smartphones,Android,336.19,130,4.5,2024-05-11 10:25:45.743084,Performant Acer Smartphones Android Lite. Design moderne. Idéal pour android. Catégorie Smartphones.
650,Xiaomi Smart Home Caméra Plus,Smart Home,Caméra,408.38,409,3.8,2025-08-11 10:25:45.743084,Compact Xiaomi Smart Home Caméra Plus. Longue autonomie. Idéal pour caméra. Catégorie Smart Home.
651,Acer Smart Home Thermostat Plus,Smart Home,Thermostat,163.57,225,4.8,2025-02-01 10:25:45.743084,Élégant Acer Smart Home Thermostat Plus. Connectivité avancée. Idéal pour thermostat. Catégorie Smart Home.
652,Asus Accessoires Cable Max,Accessoires,Cable,21.12,224,4.5,2025-08-22 10:25:45.743084,Premium Asus Accessoires Cable Max. Haute performance. Idéal pour cable. Catégorie Accessoires.
653,Lenovo Accessoires Souris Max,Accessoires,Souris,86.23,142,4.8,2024-03-23 10:25:45.743084,Révolutionnaire Lenovo Accessoires Souris Max. Longue autonomie. Idéal pour souris. Catégorie Accessoires.
654,Asus Photo Appareil Photo Pro,Photo,Appareil Photo,4153.42,65,4.9,2023-11-08 10:25:45.743084,Révolutionnaire Asus Photo Appareil Photo Pro. Interface intuitive. Idéal pour appareil photo. Catégorie Photo.
655,Apple Photo Drone Pro,Photo,Drone,894.86,27,3.7,2024-12-19 10:25:45.743084,Révolutionnaire Apple Photo Drone Pro. Connectivité avancée. Idéal pour drone. Catégorie Photo.
656,Apple Accessoires Souris Lite,Accessoires,Souris,137.65,124,3.6,2024-05-27 10:25:45.743084,Performant Apple Accessoires Souris Lite. Connectivité avancée. Idéal pour souris. Catégorie Accessoires.
657,Samsung Accessoires Clavier Standard,Accessoires,Clavier,10.69,211,4.7,2025-08-09 10:25:45.743084,Puissant Samsung Accessoires Clavier Standard. Design moderne. Idéal pour clavier. Catégorie Accessoires.
658,Samsung Tablettes iPad Lite,Tablettes,iPad,265.22,421,4.8,2024-09-12 10:25:45.743084,Innovant Samsung Tablettes iPad Lite. Longue autonomie. Idéal pour ipad. Catégorie Tablettes.
659,Sony Smartphones Android Plus,Smartphones,Android,656.11,427,4.4,2024-09-21 10:25:45.743084,Innovant Sony Smartphones Android Plus. Haute performance. Idéal pour android. Catégorie Smartphones.
660,Dell Accessoires Casque Max,Accessoires,Casque,25.88,436,4.0,2025-06-16 10:25:45.743084,Révolutionnaire Dell Accessoires Casque Max. Design moderne. Idéal pour casque. Catégorie Accessoires.
661,HP Photo Stabilisateur Pro,Photo,Stabilisateur,4275.74,79,4.5,2024-01-28 10:25:45.743084,Révolutionnaire HP Photo Stabilisateur Pro. Haute performance. Idéal pour stabilisateur. Catégorie Photo.
662,Apple Gaming Manette Standard,Gaming,Manette,1755.33,237,4.0,2024-02-26 10:25:45.743084,Polyvalent Apple Gaming Manette Standard. Haute performance. Idéal pour manette. Catégorie Gaming.
663,Samsung Gaming PC Gaming Pro,Gaming,PC Gaming,1560.03,131,3.9,2024-04-14 10:25:45.743084,Compact Samsung Gaming PC Gaming Pro. Connectivité avancée. Idéal pour pc gaming. Catégorie Gaming.
664,Acer Tablettes Android Tablet Plus,Tablettes,Android Tablet,404.6,327,4.2,2024-07-17 10:25:45.743084,Puissant Acer Tablettes Android Tablet Plus. Interface intuitive. Idéal pour android tablet. Catégorie Tablettes.
665,Acer Gaming Jeux Pro,Gaming,Jeux,1141.84,299,3.8,2025-04-16 10:25:45.743084,Élégant Acer Gaming Jeux Pro. Design moderne. Idéal pour jeux. Catégorie Gaming.
666,Samsung Ordinateurs Laptop Pro,Ordinateurs,Laptop,960.47,118,4.2,2025-08-30 10:25:45.743084,Innovant Samsung Ordinateurs Laptop Pro. Interface intuitive. Idéal pour laptop. Catégorie Ordinateurs.
667,Acer Accessoires Clavier Plus,Accessoires,Clavier,63.44,45,4.9,2024-03-17 10:25:45.743084,Puissant Acer Accessoires Clavier Plus. Interface intuitive. Idéal pour clavier. Catégorie Accessoires.
668,LG Gaming Console Standard,Gaming,Console,1128.81,83,4.8,2025-07-05 10:25:45.743084,Performant LG Gaming Console Standard. Connectivité avancée. Idéal pour console. Catégorie Gaming.
669,Lenovo Audio Écouteurs Pro,Audio,Écouteurs,375.46,281,4.9,2024-12-29 10:25:45.743084,Polyvalent Lenovo Audio Écouteurs Pro. Interface intuitive. Idéal pour écouteurs. Catégorie Audio.
670,Lenovo Accessoires Cable Max,Accessoires,Cable,27.98,351,4.7,2024-09-27 10:25:45.743084,Compact Lenovo Accessoires Cable Max. Haute performance. Idéal pour cable. Catégorie Accessoires.
671,Dell Audio Écouteurs Lite,Audio,Écouteurs,169.45,12,4.0,2025-02-09 10:25:45.743084,Innovant Dell Audio Écouteurs Lite. Interface intuitive. Idéal pour écouteurs. Catégorie Audio.
672,Samsung Wearables Bracelet Connecté Lite,Wearables,Bracelet Connecté,748.63,124,4.7,2025-03-08 10:25:45.743084,Compact Samsung Wearables Bracelet Connecté Lite. Interface intuitive. Idéal pour bracelet connecté. Catégorie Wearables.
673,Dell Audio Écouteurs Lite,Audio,Écouteurs,231.69,324,4.9,2024-03-20 10:25:45.743084,Élégant Dell Audio Écouteurs Lite. Connectivité avancée. Idéal pour écouteurs. Catégorie Audio.
674,Sony Gaming Jeux Max,Gaming,Jeux,1889.97,171,4.9,2024-07-28 10:25:45.743084,Performant Sony Gaming Jeux Max. Haute performance. Idéal pour jeux. Catégorie Gaming.
675,Lenovo Composants Carte Graphique Pro,Composants,Carte Graphique,1983.23,233,4.5,2024-04-30 10:25:45.743084,Révolutionnaire Lenovo Composants Carte Graphique Pro. Longue autonomie. Idéal pour carte graphique. Catégorie Composants.
676,Dell Photo Stabilisateur Pro,Photo,Stabilisateur,2775.3,180,3.8,2025-07-04 10:25:45.743084,Élégant Dell Photo Stabilisateur Pro. Haute performance. Idéal pour stabilisateur. Catégorie Photo.
677,LG Audio Soundbar Lite,Audio,Soundbar,165.38,50,3.6,2024-10-05 10:25:45.743084,Innovant LG Audio Soundbar Lite. Design moderne. Idéal pour soundbar. Catégorie Audio.
678,Sony Ordinateurs Laptop Pro,Ordinateurs,Laptop,2476.94,268,3.7,2024-08-19 10:25:45.743084,Révolutionnaire Sony Ordinateurs Laptop Pro. Longue autonomie. Idéal pour laptop. Catégorie Ordinateurs.
679,Dell Tablettes Android Tablet Max,Tablettes,Android Tablet,317.28,168,4.9,2024-05-26 10:25:45.743084,Puissant Dell Tablettes Android Tablet Max. Design moderne. Idéal pour android tablet. Catégorie Tablettes.
680,Lenovo Audio Enceinte Lite,Audio,Enceinte,148.46,394,4.2,2024-01-30 10:25:45.743084,Polyvalent Lenovo Audio Enceinte Lite. Connectivité avancée. Idéal pour enceinte. Catégorie Audio.
681,Samsung Gaming PC Gaming Lite,Gaming,PC Gaming,1612.78,420,4.8,2025-01-02 10:25:45.743084,Puissant Samsung Gaming PC Gaming Lite. Interface intuitive. Idéal pour pc gaming. Catégorie Gaming.
682,HP Accessoires Cable Standard,Accessoires,Cable,92.39,315,4.2,2024-11-15 10:25:45.743084,Performant HP Accessoires Cable Standard. Connectivité avancée. Idéal pour cable. Catégorie Accessoires.
683,LG Smart Home Caméra Plus,Smart Home,Caméra,140.69,287,4.5,2024-05-09 10:25:45.743084,Élégant LG Smart Home Caméra Plus. Haute performance. Idéal pour caméra. Catégorie Smart Home.
684,Xiaomi Smartphones Feature Phone Pro,Smartphones,Feature Phone,1046.46,428,3.5,2024-12-11 10:25:45.743084,Révolutionnaire Xiaomi Smartphones Feature Phone Pro. Connectivité avancée. Idéal pour feature phone. Catégorie Smartphones.
685,Lenovo Gaming Console Standard,Gaming,Console,1518.97,489,3.9,2024-11-25 10:25:45.743084,Puissant Lenovo Gaming Console Standard. Interface intuitive. Idéal pour console. Catégorie Gaming.
686,LG Accessoires Cable Plus,Accessoires,Cable,33.76,273,4.2,2025-06-11 10:25:45.743084,Performant LG Accessoires Cable Plus. Interface intuitive. Idéal pour cable. Catégorie Accessoires.
687,Acer Accessoires Casque Pro,Accessoires,Casque,62.63,348,4.4,2024-06-21 10:25:45.743084,Puissant Acer Accessoires Casque Pro. Interface intuitive. Idéal pour casque. Catégorie Accessoires.
688,Xiaomi Gaming Manette Max,Gaming,Manette,598.3,206,3.8,2023-11-26 10:25:45.743084,Premium Xiaomi Gaming Manette Max. Interface intuitive. Idéal pour manette. Catégorie Gaming.
689,Samsung Smartphones Android Pro,Smartphones,Android,693.81,147,4.6,2023-11-28 10:25:45.743084,Élégant Samsung Smartphones Android Pro. Interface intuitive. Idéal pour android. Catégorie Smartphones.
690,Samsung Ordinateurs Ultrabook Pro,Ordinateurs,Ultrabook,2408.61,299,4.0,2025-05-29 10:25:45.743084,Compact Samsung Ordinateurs Ultrabook Pro. Haute performance. Idéal pour ultrabook. Catégorie Ordinateurs.
691,Acer Accessoires Cable Max,Accessoires,Cable,145.6,419,4.7,2025-08-28 10:25:45.743084,Révolutionnaire Acer Accessoires Cable Max. Design moderne. Idéal pour cable. Catégorie Accessoires.
692,Xiaomi Accessoires Cable Pro,Accessoires,Cable,135.88,452,3.6,2025-07-23 10:25:45.743084,Premium Xiaomi Accessoires Cable Pro. Design moderne. Idéal pour cable. Catégorie Accessoires.
693,Xiaomi Gaming Manette Plus,Gaming,Manette,211.31,487,4.5,2025-08-07 10:25:45.743084,Innovant Xiaomi Gaming Manette Plus. Design moderne. Idéal pour manette. Catégorie Gaming.
694,Apple Smart Home Éclairage Pro,Smart Home,Éclairage,113.96,36,3.9,2024-06-26 10:25:45.743084,Révolutionnaire Apple Smart Home Éclairage Pro. Longue autonomie. Idéal pour éclairage. Catégorie Smart Home.
695,LG Ordinateurs Workstation Max,Ordinateurs,Workstation,1058.24,160,4.7,2024-02-04 10:25:45.743084,Compact LG Ordinateurs Workstation Max. Design moderne. Idéal pour workstation. Catégorie Ordinateurs.
696,Lenovo Audio Soundbar Max,Audio,Soundbar,157.82,465,4.1,2025-02-20 10:25:45.743084,Innovant Lenovo Audio Soundbar Max. Haute performance. Idéal pour soundbar. Catégorie Audio.
697,LG Photo Objectif Standard,Photo,Objectif,988.2,382,4.5,2024-05-26 10:25:45.743084,Élégant LG Photo Objectif Standard. Connectivité avancée. Idéal pour objectif. Catégorie Photo.
698,Apple Composants RAM Standard,Composants,RAM,850.12,274,4.9,2024-07-30 10:25:45.743084,Premium Apple Composants RAM Standard. Interface intuitive. Idéal pour ram. Catégorie Composants.
699,Xiaomi Smart Home Éclairage Lite,Smart Home,Éclairage,83.83,434,3.5,2024-04-25 10:25:45.743084,Puissant Xiaomi Smart Home Éclairage Lite. Connectivité avancée. Idéal pour éclairage. Catégorie Smart Home.
700,LG Photo Stabilisateur Lite,Photo,Stabilisateur,3825.1,287,3.5,2023-12-25 10:25:45.743084,Innovant LG Photo Stabilisateur Lite. Longue autonomie. Idéal pour stabilisateur. Catégorie Photo.
701,Samsung Accessoires Cable Standard,Accessoires,Cable,159.67,105,4.7,2024-12-19 10:25:45.743084,Innovant Samsung Accessoires Cable Standard. Haute performance. Idéal pour cable. Catégorie Accessoires.
702,HP Smartphones Android Pro,Smartphones,Android,946.55,21,4.5,2025-07-29 10:25:45.743084,Premium HP Smartphones Android Pro. Connectivité avancée. Idéal pour android. Catégorie Smartphones.
703,LG Accessoires Housse Lite,Accessoires,Housse,27.04,232,3.9,2025-01-17 10:25:45.743084,Premium LG Accessoires Housse Lite. Interface intuitive. Idéal pour housse. Catégorie Accessoires.
704,Samsung Audio Casque Bluetooth Standard,Audio,Casque Bluetooth,448.34,121,4.2,2025-07-11 10:25:45.743084,Innovant Samsung Audio Casque Bluetooth Standard. Haute performance. Idéal pour casque bluetooth. Catégorie Audio.
705,Asus Photo Drone Max,Photo,Drone,4838.49,128,3.6,2024-07-28 10:25:45.743084,Élégant Asus Photo Drone Max. Interface intuitive. Idéal pour drone. Catégorie Photo.
706,Sony Audio Casque Bluetooth Max,Audio,Casque Bluetooth,125.11,309,3.8,2024-04-05 10:25:45.743084,Innovant Sony Audio Casque Bluetooth Max. Haute performance. Idéal pour casque bluetooth. Catégorie Audio.
707,LG Photo Stabilisateur Pro,Photo,Stabilisateur,3611.81,216,4.1,2024-02-04 10:25:45.743084,Premium LG Photo Stabilisateur Pro. Design moderne. Idéal pour stabilisateur. Catégorie Photo.
708,Samsung Accessoires Souris Max,Accessoires,Souris,169.97,147,4.8,2024-11-15 10:25:45.743084,Performant Samsung Accessoires Souris Max. Connectivité avancée. Idéal pour souris. Catégorie Accessoires.
709,Asus Photo Objectif Max,Photo,Objectif,2837.26,57,4.2,2024-04-27 10:25:45.743084,Innovant Asus Photo Objectif Max. Interface intuitive. Idéal pour objectif. Catégorie Photo.
710,Samsung Ordinateurs Ultrabook Lite,Ordinateurs,Ultrabook,1308.31,418,4.4,2025-06-07 10:25:45.743084,Révolutionnaire Samsung Ordinateurs Ultrabook Lite. Connectivité avancée. Idéal pour ultrabook. Catégorie Ordinateurs.
711,Dell Smartphones iPhone Plus,Smartphones,iPhone,822.13,236,4.8,2024-03-04 10:25:45.743084,Puissant Dell Smartphones iPhone Plus. Interface intuitive. Idéal pour iphone. Catégorie Smartphones.
712,Lenovo Smartphones iPhone Standard,Smartphones,iPhone,865.95,69,4.0,2023-11-19 10:25:45.743084,Puissant Lenovo Smartphones iPhone Standard. Connectivité avancée. Idéal pour iphone. Catégorie Smartphones.
713,Apple Wearables Lunettes AR Lite,Wearables,Lunettes AR,380.45,453,4.6,2025-04-26 10:25:45.743084,Révolutionnaire Apple Wearables Lunettes AR Lite. Interface intuitive. Idéal pour lunettes ar. Catégorie Wearables.
714,HP Ordinateurs Laptop Max,Ordinateurs,Laptop,2824.61,188,4.8,2025-01-23 10:25:45.743084,Élégant HP Ordinateurs Laptop Max. Haute performance. Idéal pour laptop. Catégorie Ordinateurs.
715,LG Gaming Manette Pro,Gaming,Manette,1538.99,241,3.8,2025-02-11 10:25:45.743084,Compact LG Gaming Manette Pro. Longue autonomie. Idéal pour manette. Catégorie Gaming.
716,Sony Smartphones Android Lite,Smartphones,Android,513.69,62,4.0,2025-09-24 10:25:45.743084,Compact Sony Smartphones Android Lite. Longue autonomie. Idéal pour android. Catégorie Smartphones.
717,Samsung Accessoires Casque Lite,Accessoires,Casque,121.26,484,5.0,2025-03-25 10:25:45.743084,Polyvalent Samsung Accessoires Casque Lite. Longue autonomie. Idéal pour casque. Catégorie Accessoires.
718,HP Smart Home Caméra Plus,Smart Home,Caméra,359.91,240,5.0,2024-03-05 10:25:45.743084,Élégant HP Smart Home Caméra Plus. Haute performance. Idéal pour caméra. Catégorie Smart Home.
719,Apple Audio Soundbar Plus,Audio,Soundbar,95.87,444,3.8,2024-06-21 10:25:45.743084,Polyvalent Apple Audio Soundbar Plus. Design moderne. Idéal pour soundbar. Catégorie Audio.
720,Apple Smartphones Feature Phone Standard,Smartphones,Feature Phone,665.95,184,3.6,2024-05-31 10:25:45.743084,Puissant Apple Smartphones Feature Phone Standard. Interface intuitive. Idéal pour feature phone. Catégorie Smartphones.
721,HP Smartphones Feature Phone Lite,Smartphones,Feature Phone,1377.21,258,3.9,2024-05-18 10:25:45.743084,Puissant HP Smartphones Feature Phone Lite. Connectivité avancée. Idéal pour feature phone. Catégorie Smartphones.
722,LG Smart Home Alarme Pro,Smart Home,Alarme,305.23,228,4.1,2024-08-03 10:25:45.743084,Innovant LG Smart Home Alarme Pro. Longue autonomie. Idéal pour alarme. Catégorie Smart Home.
723,Asus Accessoires Clavier Max,Accessoires,Clavier,51.23,222,4.2,2024-08-25 10:25:45.743084,Révolutionnaire Asus Accessoires Clavier Max. Haute performance. Idéal pour clavier. Catégorie Accessoires.
724,Xiaomi Audio Enceinte Standard,Audio,Enceinte,87.71,98,4.4,2025-03-25 10:25:45.743084,Polyvalent Xiaomi Audio Enceinte Standard. Connectivité avancée. Idéal pour enceinte. Catégorie Audio.
725,Xiaomi Accessoires Housse Pro,Accessoires,Housse,108.46,246,4.8,2024-11-30 10:25:45.743084,Puissant Xiaomi Accessoires Housse Pro. Design moderne. Idéal pour housse. Catégorie Accessoires.
726,Apple Tablettes Android Tablet Max,Tablettes,Android Tablet,725.07,44,4.0,2024-03-17 10:25:45.743084,Performant Apple Tablettes Android Tablet Max. Haute performance. Idéal pour android tablet. Catégorie Tablettes.
727,Apple Smartphones iPhone Max,Smartphones,iPhone,634.74,398,4.8,2025-01-19 10:25:45.743084,Innovant Apple Smartphones iPhone Max. Interface intuitive. Idéal pour iphone. Catégorie Smartphones.
728,Apple Photo Objectif Lite,Photo,Objectif,3262.96,272,3.6,2024-06-03 10:25:45.743084,Performant Apple Photo Objectif Lite. Connectivité avancée. Idéal pour objectif. Catégorie Photo.
729,Samsung Photo Drone Plus,Photo,Drone,622.82,398,3.6,2025-07-11 10:25:45.743084,Premium Samsung Photo Drone Plus. Connectivité avancée. Idéal pour drone. Catégorie Photo.
730,Asus Smartphones Android Lite,Smartphones,Android,388.68,4,4.3,2024-06-12 10:25:45.743084,Révolutionnaire Asus Smartphones Android Lite. Design moderne. Idéal pour android. Catégorie Smartphones.
731,Asus Gaming Jeux Plus,Gaming,Jeux,1183.29,469,3.6,2024-08-20 10:25:45.743084,Performant Asus Gaming Jeux Plus. Longue autonomie. Idéal pour jeux. Catégorie Gaming.
732,Acer Gaming PC Gaming Plus,Gaming,PC Gaming,311.27,429,4.1,2025-09-28 10:25:45.743084,Révolutionnaire Acer Gaming PC Gaming Plus. Interface intuitive. Idéal pour pc gaming. Catégorie Gaming.
733,Samsung Smart Home Thermostat Pro,Smart Home,Thermostat,446.41,10,4.8,2024-05-16 10:25:45.743084,Puissant Samsung Smart Home Thermostat Pro. Longue autonomie. Idéal pour thermostat. Catégorie Smart Home.
734,Lenovo Smartphones Android Lite,Smartphones,Android,384.79,447,3.9,2025-01-06 10:25:45.743084,Innovant Lenovo Smartphones Android Lite. Design moderne. Idéal pour android. Catégorie Smartphones.
735,Apple Tablettes Windows Tablet Lite,Tablettes,Windows Tablet,857.62,347,4.6,2024-05-07 10:25:45.743084,Polyvalent Apple Tablettes Windows Tablet Lite. Interface intuitive. Idéal pour windows tablet. Catégorie Tablettes.
736,Acer Wearables Smartwatch Pro,Wearables,Smartwatch,373.84,397,4.0,2024-12-27 10:25:45.743084,Premium Acer Wearables Smartwatch Pro. Interface intuitive. Idéal pour smartwatch. Catégorie Wearables.
737,HP Smartphones iPhone Plus,Smartphones,iPhone,719.72,38,3.6,2024-04-02 10:25:45.743084,Élégant HP Smartphones iPhone Plus. Haute performance. Idéal pour iphone. Catégorie Smartphones.
738,Apple Ordinateurs Desktop Plus,Ordinateurs,Desktop,2412.22,450,4.3,2023-12-04 10:25:45.743084,Compact Apple Ordinateurs Desktop Plus. Interface intuitive. Idéal pour desktop. Catégorie Ordinateurs.
739,Apple Wearables Smartwatch Max,Wearables,Smartwatch,449.62,438,4.8,2024-08-28 10:25:45.743084,Révolutionnaire Apple Wearables Smartwatch Max. Interface intuitive. Idéal pour smartwatch. Catégorie Wearables.
740,Samsung Tablettes iPad Lite,Tablettes,iPad,911.94,499,4.1,2024-07-30 10:25:45.743084,Compact Samsung Tablettes iPad Lite. Connectivité avancée. Idéal pour ipad. Catégorie Tablettes.
